action	lane	given	key	start_line	old_status	new_status	how	reasons	sentence	row_note
SAME-GRADE	ms-core-3	a1bda19b475a	a1bda19b475a	1351	formalized	formalized	key		Here $\operatorname{LC}$ denotes locally constant functions and the crossed product is algebraic: its elements have unique finite Laurent expansions $\sum_j f_j	rows/ms-core-3.tsv: ms-core-3: tex 1351-1353, "Here $\operatorname{LC}$ denotes locally constant functions and the crossed product is algebraic: its elements have unique finite Laurent expansions $\sum_j f_j u^j$." Closed endpoint printedLaurentExpansionsUnique (#audit_closed_axioms): every x is sum
SAME-GRADE	ms-core-3	8a557cb954fb	8a557cb954fb	1353	formalized	formalized	key		The powers of $u$ remain formal even if $T$ has finite order.	rows/ms-core-3.tsv: ms-core-3: tex 1353-1354, "The powers of $u$ remain formal even if $T$ has finite order." Closed endpoint printedPowersFormal (#audit_closed_axioms): for every homeomorphism T, including those of finite order, j ↦ u^j is injective, using only X ≠ ∅ and 1 ≠ 0 in k. module landed b
SAME-GRADE	ms-core-3	6011dc411b20	6011dc411b20	1354	definition	definition	key		A ring is \emph{LEF} if every finite subset admits an injective map into a finite ring preserving the additions and multiplications that stay in that subset, an	rows/ms-core-3.tsv: ms-core-3: tex 1354-1357, "A ring is \emph{LEF} if every finite subset admits an injective map into a finite ring preserving the additions and multiplications that stay in that subset, and preserving $0$ and $1$ when present." IsPrintedLEFRing is the printed partial-table definit
SAME-GRADE	ms-core-3	2d1ca8689ac6	2d1ca8689ac6	1357	definition	definition	key		A group is LEF with the analogous multiplicative definition.	rows/ms-core-3.tsv: ms-core-3: tex 1357-1358, "A group is LEF with the analogous multiplicative definition." IsPrintedLEFGroup is the printed partial multiplication-table definition into finite groups; the closed endpoint printedLEFGroupDefinition (#audit_closed_axioms) proves it equivalent to the w
SAME-GRADE	ms-core-4	b1a4887c5412	b1a4887c5412	1358	formalized	formalized	key		Finite inverse-pair tables show that LEF rings are stably finite.	rows/ms-core-4.tsv: ms-core-4: tex 1358-1359 (sec:chain-core), "Finite inverse-pair tables show that LEF rings are stably finite."; the finite model of the table {a, b, b a, 1} sends a b = 1 to a directly finite finite ring, and injectivity gives b a = 1; the same in M_n(A), which is LEF by Pestov91
SAME-GRADE	ms-core-4	1d0bcc92a75f	1d0bcc92a75f	1359	formalized	formalized	key		Entrywise finite ring models, including the entries of inverse matrices, show that their general linear groups are LEF.	rows/ms-core-4.tsv: ms-core-4: tex 1359-1360, "Entrywise finite ring models, including the entries of inverse matrices, show that their general linear groups are LEF."; M_n(A) is LEF entrywise (Pestov91.IsLEFRing.matrix), and Pestov91.IsLEFRing.isLEF_units puts the entries of inverse matrices into t
SAME-GRADE	ms-core-4	1a88ddc187c0	1a88ddc187c0	1361	formalized	formalized	key		Countable LEF groups are MF, by the regular representations of the finite groups in their local models.	rows/ms-core-4.tsv: ms-core-4: tex 1361-1362, "Countable LEF groups are MF, by the regular representations of the finite groups in their local models."; MF is IsOperatorMF, and isWeakMF_of_isLEF (Sofic/WeakMFTransfer) uses the permutation matrices of the left regular action of each finite local mode
SAME-GRADE	ms-core-4	7e27335fac44	7e27335fac44	1647	formalized	formalized	key		Its countability hypothesis holds because $X$ has a countable clopen basis and each clopen subset is a finite union of basis sets.	rows/ms-core-4.tsv: ms-core-4: tex 1647-1649 (proof of thm:core-mf-radical), "Its countability hypothesis holds because X has a countable clopen basis and each clopen subset is a finite union of basis sets."; printedCountableClopenBasis carries both clauses for compact metrizable totally disconnecte
SAME-GRADE	ms-core-4	2546c17d9884	2546c17d9884	1485	formalized	formalized	key		The translates of the defects cover that complement; a finite clopen subdivision subordinate to this cover on each compact coefficient support proves the ideal-	rows/ms-core-4.tsv: ms-core-4: tex 1482-1484 (proof of lem:transient-matrices), "The translates of the defects cover that complement; a finite clopen subdivision subordinate to this cover on each compact coefficient support proves the ideal-generation claim."; the cover is hull-euler's Dynamics.comp
SAME-GRADE	ms-core-4	ccfc792cc48b	ccfc792cc48b	1610	definition	definition	key		Take $k=\F_2$ and write	rows/ms-core-4.tsv: ms-core-4: tex 1610-1613 (thm:core-mf-radical), "Take k=F_2 and write K_n=ker(GL_n(R_X) -> GL_n(R_Y))."; K_n is ct-rank-budget's glCoreKernel T (ZMod 2) n, the kernel of Units.map of the matrix restriction to CR(T), consumed at k = ZMod 2 by PrintedCoreMFRadical. LANDED 49354624f
SAME-GRADE	ms-core-4	521214409259	521214409259	1614	formalized	formalized	key		For $n\ge2$, $K_n=\EL_n(R_X,I)$ is locally finite.	rows/ms-core-4.tsv: ms-core-4: tex 1614, "For n>=2, K_n=EL_n(R_X,I) is locally finite."; closed endpoint printedCoreKernelAndELKill, clause 1: glCoreKernel = EL_n(R_X, coreTransientIdeal) as a subgroup of GL_n, elCoreKernel = EL_n(R_X, I), and IsLocallyFiniteGroup glCoreKernel. LANDED 49354624f (pro
SAME-GRADE	ms-core-4	e94a545b030a	e94a545b030a	1614	formalized	formalized	key		Moreover,	rows/ms-core-4.tsv: ms-core-4: tex 1614-1620, "Moreover, Rad_MF(GL_n(R_X))=K_n (n>=3), Rad_MF(EL_n(R_X))=K_n (n>=4)."; printedCoreMFRadical_of_coreModels, clauses 2-3. Partial: over DynamicRankBudget.CoreModelsLEFStatement (R_Y is LEF; chain-itinerary), which gives the GL kill (prop:bilateral-three
SAME-GRADE	ms-core-4	84bacecbfa4c	84bacecbfa4c	1621	formalized	formalized	key		The elementary restriction is surjective with LEF quotient $\EL_n(R_Y)$.	rows/ms-core-4.tsv: ms-core-4: tex 1621, "The elementary restriction is surjective with LEF quotient EL_n(R_Y)."; surjectivity is closed (elementaryGroupMap_coreRestrict_surjective, clause 3 of printedCoreKernelAndELKill); the LEF quotient (Pestov91.isLEF_elementaryGroup) is over CoreModelsLEFStatem
SAME-GRADE	ms-core-4	cc05d5f6226c	cc05d5f6226c	1622	formalized	formalized	key		The general linear quotient is the LEF restriction image.	rows/ms-core-4.tsv: ms-core-4: tex 1621-1622, "The general linear quotient is the LEF restriction image."; clause 5 of PrintedCoreMFRadical: IsLEF (glCoreRestrict T (ZMod 2) n).range. Partial: over CoreModelsLEFStatement. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring.
SAME-GRADE	ms-core-4	0c22aa9f1005	0c22aa9f1005	1626	structural	structural	key		First identify the full restriction kernel.	rows/ms-core-4.tsv: ms-core-4: tex 1626, "First identify the full restriction kernel."; announces the kernel identification carried by coreKernel_eq_relativeElementary. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merge 4c3d9dd02]
SAME-GRADE	ms-core-4	3b9dae111508	3b9dae111508	1626	formalized	formalized	key		If $g\in\GL_n(R_X)$ restricts to the identity, put all entries of $g-1$ and $g^{-1}-1$ inside one finite matrix-product algebra $B=\prod_a M_{h_a}(\F_2)\subset	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1626-1629, "If g in GL_n(R_X) restricts to the identity, put all entries of g-1 and g^-1-1 inside one finite matrix-product algebra B=prod_a M_{h_a}(F_2) subset I, with local identity p."; chain-radical module 3 (Leavitt/LocallyMatricialCo
SAME-GRADE	ms-core-4	be106727feb1	be106727feb1	1630	formalized	formalized	key		Then $g=(1-p)I_n+h$ with $h\in\GL_n(B)$.	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1630, "Then g=(1-p)I_n+h with h in GL_n(B)."; chain-radical module 2 (Leavitt/CornerUnitHom, on main): cornerMatrixHom M = scalar (1 - phi 1) + M.map phi. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [censu
SAME-GRADE	ms-core-4	4c62dd1963db	4c62dd1963db	1630	formalized	formalized	key		For $n\ge2$,	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1630-1633, "For n>=2, GL_n(B)=EL_n(B) = prod_a SL_{nh_a}(F_2)."; chain-radical module 1 (Leavitt/ElementaryFTwoMatrixProduct, on main). LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merge 4c3d9dd02]
SAME-GRADE	ms-core-4	fd54e2645afe	fd54e2645afe	1634	formalized	formalized	key		Indeed every invertible matrix over $\F_2$ has determinant one.	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1634, "Indeed every invertible matrix over F_2 has determinant one."; chain-radical module 1. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merge 4c3d9dd02]
SAME-GRADE	ms-core-4	2416b0e3e06b	2416b0e3e06b	1635	formalized	formalized	key		Under block flattening, scalar roots across distinct outer blocks are block roots; a scalar root within one block is a commutator through another block.	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1635-1637, "Under block flattening, scalar roots across distinct outer blocks are block roots; a scalar root within one block is a commutator through another block."; chain-radical module 1. LANDED 49354624f (probe GREEN 0913-190449-10686)
SAME-GRADE	ms-core-4	8ffeafc81808	8ffeafc81808	1637	formalized	formalized	key		Thus $g$ is generated by roots with coefficients in $I$.	rows/ms-core-4.tsv: ms-core-4 (for chain-radical, down): tex 1637-1638, "Thus g is generated by roots with coefficients in I."; chain-radical module 3. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merge 4c3d9dd02]
SAME-GRADE	ms-core-4	c13ca7c28028	c13ca7c28028	1638	formalized	formalized	key		This proves equality of the elementary and general linear restriction kernels with $\EL_n(R_X,I)$.	rows/ms-core-4.tsv: ms-core-4: tex 1638-1639, "This proves equality of the elementary and general linear restriction kernels with EL_n(R_X,I)."; both equalities at the core restriction, I = coreTransientIdeal. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merg
SAME-GRADE	ms-core-4	a47d16c7fbe5	a47d16c7fbe5	1639	formalized	formalized	key		The same argument for finitely many $g$ at once places them in a common finite group, proving local finiteness.	rows/ms-core-4.tsv: ms-core-4: tex 1639-1641, "The same argument for finitely many g at once places them in a common finite group, proving local finiteness."; closed. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. [census merge 4c3d9dd02]
SAME-GRADE	ms-core-4	a1d5cde2c840	a1d5cde2c840	1644	formalized	formalized	key		For elementary groups with $n\ge4$, use Proposition~\ref{prop:torsion-defect-ring} on the defects in \eqref{eq:clopen-defect-pair}, which have additive order at	rows/ms-core-4.tsv: ms-core-4: tex 1644-1647, "For elementary groups with n>=4, use Proposition prop:torsion-defect-ring on the defects in eq:clopen-defect-pair, which have additive order at most two and generate I."; per defect d = 1 - st with ts = 1 and 2 d = 0 (two_nsmul_defectD), R_X countable,
SAME-GRADE	ms-core-4	0b84b12a0927	0b84b12a0927	1651	formalized	formalized	key		Lifting elementary coefficients makes the elementary restriction surjective.	rows/ms-core-4.tsv: ms-core-4: tex 1651-1652, "Lifting elementary coefficients makes the elementary restriction surjective."; restriction R_X -> R_Y is onto by coefficientwise extension (Pestov91.CrossedProduct.coeffMap_surjective over theoremc-retire's LocallyConstant.exists_comap_val_eq_of_isClose
SAME-GRADE	ms-core-4	aef6776a7348	aef6776a7348	1652	formalized	formalized	key		Its target is LEF by Lemma~\ref{lem:chain-core-models}, hence MF, which proves the opposite radical inclusion.	rows/ms-core-4.tsv: ms-core-4: tex 1652-1654, "Its target is LEF by Lemma lem:chain-core-models, hence MF, which proves the opposite radical inclusion."; GL_n(R_Y) is MF for countable LEF R_Y, so Rad_MF <= ker of the restriction. Partial: over CoreModelsLEFStatement. LANDED 49354624f (probe GREEN 09
SAME-GRADE	ms-core-4	646debe8463c	646debe8463c	1654	formalized	formalized	key		The general linear restriction image is a subgroup of the LEF group $\GL_n(R_Y)$, giving the other assertion.	rows/ms-core-4.tsv: ms-core-4: tex 1654-1655, "The general linear restriction image is a subgroup of the LEF group GL_n(R_Y), giving the other assertion."; partial: over CoreModelsLEFStatement. LANDED 49354624f (probe GREEN 0913-190449-10686), unwired, queued for wiring. Regraded formalized by ct-ra
SAME-GRADE+UNION2	ms-core-4,ms-core-5	2b6b9904f2d6,2b6b9904f2d6	2b6b9904f2d6	1643	formalized	formalized	key		Proposition~\ref{prop:bilateral-three} kills $\EL_n(R_X,I)$ in every general linear MF image for $n\ge3$.	rows/ms-core-4.tsv: ms-core-4 conditional-baseline sweep: tex 1643-1644, "Proposition prop:bilateral-three kills EL_n(R_X,I) in every general linear MF image for n>=3."; closed endpoint coreMFRadicalKillGLStatement_holds (#audit_closed_axioms): ms-core-5's CoreMFRadicalKillGLStatement over F_2, from
SAME-GRADE	ms-intro-1	e82d3011b6cb	e82d3011b6cb	72	formalized	formalized	key	rows/ms-intro-1.tsv cites no landed commit; its declarations are defined and compiled at origin	The unit group of the binary Leavitt algebra $L_{\F_2}(1,2)$ is a finitely generated simple property-\textup{(T)} group with no nontrivial homomorphism to an MF	rows/ms-intro-1.tsv: ms-intro-1: census correction, no Lean change. Abstract sentence "The unit group of the binary Leavitt algebra L_{F_2}(1,2) is a finitely generated simple property-(T) group with no nontrivial homomorphism to an MF group, and its reduced C*-algebra is separable and stably finite
SAME-GRADE	ms-intro-1	b671ae1aab2b	b671ae1aab2b	162	formalized	formalized	key		An element $c$ of the centralizer $C_G(L)$ commutes with $L$, so $ucu^{-1}$ commutes with $uLu^{-1}$ but need not commute with the rest of $L$.	rows/ms-intro-1.tsv: ms-intro-1 LANDED c28a60924 (probe 0913-170314-63885 GREEN, BUILT). Tex 162-164 "An element c of the centralizer C_G(L) commutes with L, so ucu^-1 commutes with uLu^-1 but need not commute with the rest of L". The old row carried only rank-twelve instances. PrintedCentralizerCon
SAME-GRADE	ms-intro-1	88e8012cb87e	88e8012cb87e	87	formalized	formalized	key		A countable group $G$ is \emph{MF}~\cite{CDE} if there are positive integers $d_n$ and maps $V_n\colon G\to\U(d_n)$, with $V_n(1)=1$, such that	rows/ms-intro-1.tsv: ms-intro-1 LANDED 0f5189f9a (probe 0913-171351-8828 GREEN, BUILT). The printed MF definition (tex 87-98) now also names the corona-form bridge. PrintedMFDefinitionCoronaForm: for every countable G, IsOperatorMF G <-> the printed models (V_n(1)=1, asymptotic multiplicativity, lim
SAME-GRADE	ms-intro-2	270c3118af88	270c3118af88	182	formalized	formalized	key		The criterion behind every example is Theorem~\ref{thm:compression-criterion}: for a property-\textup{(T)} subgroup $L\le G$, every normal property-\textup{(T)}	rows/ms-intro-2.tsv: ms-intro-2: tex 182-185 "dies in every MF image" at the printed form: every homomorphism from a countable G to an MF group is trivial on a normal property-(T) K <= D_G(L), for L with (T), as in thm:compression-criterion. The radical carrier stops at K <= manuscriptCoronaMFResidu
SAME-GRADE	ms-intro-2	9bab404c96c5	9bab404c96c5	207	formalized	formalized	key		The stable letter of an ascending HNN extension of a property-\textup{(T)} group along a proper self-embedding is a compressor.	rows/ms-intro-2.tsv: ms-intro-2: was structural, but the sentence asserts mathematics. For every group L with property (T) and every injective endomorphism phi with phi(L) != L, the stable letter t of HNNExtension L top phi(L) satisfies t of(L) t^-1 <= of(L). LANDED ef4e63c90 (probe 0913-170556-7642
SAME-GRADE	ms-intro-2	6b5d4b5c3081	6b5d4b5c3081	210	formalized	formalized	key		A pair $s,t\in R$ with $ts=1$ gives a compressor in the same way: an explicit element $u\in\EL_4(R)$ conjugates $\EL_3(R)$ into itself by $e_{ij}(a)\mapsto e_{i	rows/ms-intro-2.tsv: ms-intro-2: the previous carriers (FullDefectRingSentences compressorMatrix, intertwine, defectIsEverything) are stated over the universal ring C only; the sentence is for every unital ring R with ts = 1. Closed over every ring: u = compressor of the pair lies in Comp(EL_3), u e
SAME-GRADE	ms-intro-2	29d7a8ccf93a	29d7a8ccf93a	215	formalized	formalized	key		It suffices to do this once, in the universal unital associative ring $\mathcal C=\mathbb Z\langle s_0,s_1,t_0,t_1\rangle/ (t_is_j-\delta_{ij}:i,j\in\{0,1\})$,	rows/ms-intro-2.tsv: ms-intro-2: manuscriptSentence_imageOfBNormallyGeneratesELn is stated over a section variable Q : ProperlyInfiniteUnit R. The closed Prop covers every countable unital R with ts = 1 and 1 - st full and every n >= 2 ("below" = thm:full-defect-ring), through RankDescent.ofFull and
SAME-GRADE	ms-intro-2	0317786bea4d	0317786bea4d	221	formalized	formalized	key		Theorem~\ref{thm:full-defect-ring} carries this to every countable unital ring with such a pair $s,t$ and to every $n\ge2$: every homomorphism from $\EL_n(R)$ t	rows/ms-intro-2.tsv: ms-intro-2: re-pointed. The programme carrier's theorem clause PrintedFullComplementaryIdempotents covers n >= 4; the sentence says every n >= 2, which is PrintedFullComplementaryIdempotentsRankTwo exactly (countable R, ts = 1, 1 - st full, every homomorphism from EL_n(R) to an
